#time,ax,ay,az,dumb1,dumb2,dumb3,vel,press,alt,tiltang
12974,-0.11,-0.15,-0.15,0.00,0.23,2.00,0.00,1006.17,147.91,88.945
12983,-0.11,-0.17,-0.19,0.00,0.27,2.02,0.00,1006.17,147.96,88.881
12999,-0.12,-0.16,-0.22,0.00,0.30,1.87,0.00,1006.17,147.96,88.722
13011,-0.12,-0.15,-0.18,0.00,0.26,1.94,0.00,1006.17,147.95,88.675
13026,-0.12,-0.15,-0.17,0.00,0.26,1.66,0.00,1006.17,147.95,88.675
13036,-0.12,-0.15,-0.17,0.00,0.26,1.91,0.00,1006.15,148.13,88.721
13053,-0.12,-0.15,-0.20,0.00,0.28,1.77,0.00,1006.15,148.13,88.743
13063,-0.13,-0.16,-0.23,0.00,0.31,1.93,0.00,1006.15,148.09,88.766
13077,-0.14,-0.16,-0.28,0.00,0.36,1.83,0.00,1006.15,148.09,88.740
13089,-0.15,-0.16,-0.32,0.00,0.39,1.76,0.00,1006.17,147.90,88.657
13105,-0.16,-0.16,-0.36,0.00,0.43,1.14,0.00,1006.17,147.90,88.471
13114,-0.14,-0.19,-0.32,0.00,0.40,0.66,0.00,1006.19,147.74,88.471
13130,-0.14,-0.19,-0.30,0.00,0.38,0.13,0.00,1006.19,147.74,88.194
13142,-0.17,-0.18,-0.35,0.00,0.43,-0.74,0.00,1006.24,147.35,87.708
13156,-0.12,-0.15,-0.27,0.00,0.33,-1.21,0.00,1006.24,147.35,86.842
13166,-0.12,-0.13,-0.13,0.00,0.22,-2.07,0.00,1006.25,147.25,86.732
13183,-0.09,-0.12,0.09,0.00,0.17,-2.26,0.00,1006.25,147.25,86.662
13193,-0.10,-0.10,0.17,0.00,0.22,-2.83,0.00,1006.25,147.30,86.615
13207,-0.11,-0.09,0.23,0.00,0.27,-2.66,0.00,1006.25,147.30,86.718
13219,-0.11,-0.12,0.23,0.00,0.28,-2.36,0.00,1006.21,147.61,86.777
13235,-0.11,-0.12,0.19,0.00,0.25,-1.60,0.00,1006.21,147.61,86.824
13244,-0.12,-0.10,0.13,0.00,0.20,-0.86,0.00,1006.18,147.86,86.824
13260,-0.13,-0.10,0.02,0.00,0.16,-0.05,0.00,1006.18,147.86,86.796
13272,-0.15,-0.14,-0.09,0.00,0.22,0.72,0.00,1006.17,147.91,86.806
13286,-0.15,-0.19,-0.20,0.00,0.31,0.93,0.00,1006.17,147.91,86.732
13296,-0.15,-0.18,-0.28,0.00,0.37,1.29,0.00,1006.17,147.91,86.616
13313,-0.16,-0.16,-0.34,0.00,0.40,1.11,0.00,1006.17,147.91,86.491
13323,-0.18,-0.16,-0.40,0.00,0.47,1.00,0.00,1006.19,147.76,86.396
13337,-0.16,-0.18,-0.32,0.00,0.40,0.72,0.00,1006.19,147.76,86.283
13349,-0.15,-0.20,-0.28,0.00,0.38,0.36,0.00,1006.21,147.57,86.185
13365,-0.15,-0.23,-0.26,0.00,0.38,-0.03,0.00,1006.21,147.57,85.893
13374,-0.17,-0.22,-0.36,0.00,0.46,-0.33,0.00,1006.21,147.63,85.893
13390,-0.17,-0.22,-0.37,0.00,0.46,-0.41,0.00,1006.21,147.63,85.756
13402,-0.15,-0.23,-0.32,0.00,0.43,-0.83,0.00,1006.25,147.29,85.845
13416,-0.17,-0.24,-0.30,0.00,0.41,-0.96,0.00,1006.25,147.29,85.804
13426,-0.18,-0.22,-0.33,0.00,0.44,-1.31,0.00,1006.25,147.26,85.691
13441,-0.18,-0.21,-0.38,0.00,0.47,-1.50,0.00,1006.25,147.26,85.710
13453,-0.18,-0.21,-0.37,0.00,0.46,-2.01,0.00,1006.26,147.16,85.929
13467,-0.16,-0.22,-0.33,0.00,0.43,-1.96,0.00,1006.26,147.16,86.462
13478,-0.15,-0.21,-0.27,0.00,0.37,-2.06,0.00,1006.25,147.31,86.618
13494,-0.15,-0.18,-0.23,0.00,0.33,-1.73,0.00,1006.25,147.31,86.776
13504,-0.14,-0.18,-0.19,0.00,0.30,-1.55,0.00,1006.23,147.46,86.946
13518,-0.14,-0.20,-0.18,0.00,0.30,-1.08,0.00,1006.23,147.46,87.249
13529,-0.13,-0.23,-0.14,0.00,0.30,-0.65,0.00,1006.22,147.54,87.335
13545,-0.14,-0.23,-0.13,0.00,0.30,-0.29,0.00,1006.22,147.54,87.350
13554,-0.18,-0.22,-0.21,0.00,0.36,0.20,0.00,1006.19,147.78,87.350
13571,-0.20,-0.25,-0.20,0.00,0.37,0.46,0.00,1006.19,147.78,87.349
13582,-0.18,-0.25,-0.11,0.00,0.33,0.81,0.00,1006.18,147.84,87.377
13597,-0.19,-0.23,-0.06,0.00,0.31,0.98,0.00,1006.18,147.84,87.391
13607,-0.18,-0.25,-0.13,0.00,0.33,1.51,0.00,1006.16,148.04,87.383
13623,-0.16,-0.25,-0.16,0.00,0.34,1.57,0.00,1006.16,148.04,87.385
13634,-0.16,-0.25,-0.23,0.00,0.38,1.82,0.00,1006.17,147.97,87.387
13647,-0.15,-0.25,-0.24,0.00,0.38,1.80,0.00,1006.17,147.97,87.330
13659,-0.16,-0.25,-0.25,0.00,0.39,1.85,0.00,1006.18,147.84,87.253
13675,-0.15,-0.24,-0.24,0.00,0.37,1.39,0.00,1006.18,147.84,87.020
13684,-0.16,-0.24,-0.23,0.00,0.37,1.23,0.00,1006.18,147.85,87.020
13700,-0.15,-0.23,-0.21,0.00,0.34,0.94,0.00,1006.18,147.85,86.928
13712,-0.15,-0.24,-0.21,0.00,0.35,0.68,0.00,1006.19,147.76,86.914
13727,-0.16,-0.21,-0.19,0.00,0.33,0.50,0.00,1006.19,147.76,86.973
13737,-0.14,-0.22,-0.13,0.00,0.30,0.44,0.00,1006.19,147.77,87.018
13754,-0.12,-0.25,-0.09,0.00,0.29,0.28,0.00,1006.19,147.77,87.071
13764,-0.12,-0.22,-0.07,0.00,0.26,0.16,0.00,1006.19,147.73,87.111
13778,-0.12,-0.18,-0.05,0.00,0.22,0.12,0.00,1006.19,147.73,87.126
13790,-0.12,-0.17,0.00,0.00,0.21,0.13,0.00,1006.19,147.78,87.139
13806,-0.10,-0.18,0.07,0.00,0.22,0.11,0.00,1006.19,147.78,87.150
13815,-0.07,-0.11,0.05,0.00,0.14,0.20,0.00,1006.17,147.91,87.150
13831,-0.03,-0.08,0.06,0.00,0.10,0.30,0.00,1006.17,147.91,87.099
13842,-0.10,-0.11,0.15,0.00,0.21,0.37,0.00,1006.18,147.83,87.054
13857,-0.10,-0.15,0.21,0.00,0.28,0.35,0.00,1006.18,147.83,87.065
13867,-0.09,-0.15,0.25,0.00,0.30,0.53,0.00,1006.16,148.01,87.074
13884,-0.09,-0.10,0.19,0.00,0.23,0.53,0.00,1006.16,148.01,87.043
13894,-0.11,-0.14,0.21,0.00,0.28,0.66,0.00,1006.15,148.08,86.989
13908,-0.12,-0.16,0.27,0.00,0.34,0.78,0.00,1006.15,148.08,87.037
13919,-0.15,-0.13,0.24,0.00,0.31,1.10,0.00,1006.14,148.19,87.085
13935,-0.20,-0.11,0.18,0.00,0.29,1.10,0.00,1006.14,148.19,87.058
13945,-0.20,-0.16,0.10,0.00,0.27,1.52,0.00,1006.11,148.42,87.058
13959,-0.20,-0.18,0.00,0.00,0.27,1.70,0.00,1006.11,148.42,87.087
13971,-0.18,-0.17,-0.05,0.00,0.25,2.14,0.00,1006.11,148.47,87.098
13986,-0.20,-0.19,-0.10,0.00,0.29,2.24,0.00,1006.11,148.47,87.130
13996,-0.22,-0.20,-0.20,0.00,0.36,2.86,0.00,1006.10,148.53,87.115
14014,-0.23,-0.22,-0.32,0.00,0.44,2.71,0.00,1006.10,148.53,87.092
14024,-0.22,-0.22,-0.38,0.00,0.49,3.32,0.00,1006.07,148.78,87.085
14038,-0.24,-0.24,-0.44,0.00,0.55,3.48,0.00,1006.07,148.78,87.079
14050,-0.26,-0.25,-0.45,0.00,0.58,4.20,0.00,1006.07,148.79,87.083
14066,-0.26,-0.27,-0.40,0.00,0.55,3.95,0.00,1006.07,148.79,87.169
14075,-0.26,-0.28,-0.42,0.00,0.57,5.17,0.00,1006.03,149.09,87.169
14091,-0.25,-0.28,-0.41,0.00,0.56,5.12,0.00,1006.03,149.09,87.237
14103,-0.24,-0.27,-0.44,0.00,0.57,6.46,0.00,1005.99,149.48,87.259
14117,-0.23,-0.24,-0.44,0.00,0.55,6.79,0.00,1005.99,149.48,87.362
14126,-0.23,-0.23,-0.40,0.00,0.52,8.93,0.00,1005.98,149.55,87.463
14144,-0.22,-0.24,-0.36,0.00,0.49,8.27,0.00,1005.98,149.55,87.575
14154,-0.21,-0.25,-0.35,0.00,0.48,10.28,0.00,1005.91,150.08,87.674
14168,-0.20,-0.25,-0.36,0.00,0.48,10.44,0.00,1005.91,150.08,87.853
14180,-0.21,-0.22,-0.34,0.00,0.46,12.71,0.00,1005.88,150.38,87.929
14196,-0.21,-0.21,-0.31,0.00,0.43,11.94,0.00,1005.88,150.38,88.094
14205,-0.19,-0.20,-0.22,0.00,0.35,13.96,0.00,1005.87,150.44,88.094
14221,-0.19,-0.18,-0.15,0.00,0.31,12.27,0.00,1005.87,150.44,88.230
14233,-0.20,-0.17,-0.13,0.00,0.29,12.53,0.00,1005.84,150.71,88.254
14247,-0.21,-0.15,-0.10,0.00,0.28,10.30,0.00,1005.84,150.71,88.281
14257,-0.20,-0.16,-0.11,0.00,0.28,10.38,0.00,1005.83,150.78,88.298
14274,-0.19,-0.18,-0.09,0.00,0.28,8.32,0.00,1005.83,150.78,88.319
14284,-0.22,-0.16,-0.16,0.00,0.31,8.21,0.00,1005.82,150.83,88.321
14298,-0.23,-0.16,-0.17,0.00,0.33,6.54,0.00,1005.82,150.83,88.308
14310,-0.19,-0.18,-0.13,0.00,0.29,5.39,0.00,1005.85,150.61,88.335
14326,-0.21,-0.15,-0.14,0.00,0.29,3.48,0.00,1005.85,150.61,88.404
14335,-0.21,-0.13,-0.15,0.00,0.29,2.06,0.00,1005.89,150.29,88.404
14352,-0.20,-0.15,-0.17,0.00,0.31,0.45,0.00,1005.89,150.29,88.474
14363,-0.22,-0.12,-0.19,0.00,0.32,-1.02,0.00,1005.91,150.13,88.527
14377,-0.24,-0.08,-0.21,0.00,0.33,-1.65,0.00,1005.91,150.13,88.637
14388,-0.24,-0.09,-0.20,0.00,0.33,-3.13,0.00,1005.96,149.72,88.702
14405,-0.24,-0.10,-0.21,0.00,0.33,-3.42,0.00,1005.96,149.72,88.739
14415,-0.24,-0.07,-0.20,0.00,0.32,-4.61,0.00,1005.98,149.56,88.778
14429,-0.25,-0.07,-0.24,0.00,0.36,-4.99,0.00,1005.98,149.56,88.850
14441,-0.27,-0.07,-0.31,0.00,0.42,-6.41,0.00,1006.00,149.32,88.899
14456,-0.27,-0.07,-0.39,0.00,0.48,-6.18,0.00,1006.00,149.32,88.980
14465,-0.27,-0.03,-0.40,0.00,0.49,-7.33,0.00,1006.02,149.19,88.980
14482,-0.27,-0.07,-0.41,0.00,0.50,-6.93,0.00,1006.02,149.19,89.075
14493,-0.23,-0.08,-0.37,0.00,0.45,-7.40,0.00,1006.03,149.14,89.123
14508,-0.20,-0.05,-0.36,0.00,0.42,-6.56,0.00,1006.03,149.14,89.290
14518,-0.18,-0.07,-0.29,0.00,0.36,-6.87,0.00,1006.04,149.05,89.373
14534,-0.16,-0.11,-0.27,0.00,0.33,-5.76,0.00,1006.04,149.05,89.474
14544,-0.15,-0.13,-0.24,0.00,0.31,-5.57,0.00,1006.04,149.03,89.555
14559,-0.14,-0.11,-0.23,0.00,0.29,-4.73,0.00,1006.04,149.03,89.610
14571,-0.15,-0.11,-0.22,0.00,0.29,-4.09,0.00,1006.02,149.22,89.619
14587,-0.15,-0.10,-0.20,0.00,0.27,-2.81,0.00,1006.02,149.22,89.596
14596,-0.13,-0.12,-0.27,0.00,0.32,-1.89,0.00,1006.00,149.38,89.621
14612,-0.13,-0.12,-0.19,0.00,0.26,-0.86,0.00,1006.00,149.38,89.631
14624,-0.13,-0.10,-0.22,0.00,0.27,0.32,0.00,1005.96,149.67,89.650
14638,-0.12,-0.10,-0.25,0.00,0.30,0.92,0.00,1005.96,149.67,89.599
14649,-0.11,-0.11,-0.26,0.00,0.30,2.05,0.00,1005.93,149.96,89.611
14665,-0.09,-0.10,-0.24,0.00,0.27,2.46,0.00,1005.93,149.96,89.659
14675,-0.09,-0.10,-0.23,0.00,0.27,3.41,0.00,1005.92,150.00,89.708
14691,-0.09,-0.09,-0.24,0.00,0.27,3.40,0.00,1005.92,150.00,89.794
14703,-0.09,-0.08,-0.26,0.00,0.28,4.17,0.00,1005.90,150.20,89.815
14718,-0.08,-0.08,-0.21,0.00,0.24,3.92,0.00,1005.90,150.20,89.886
14727,-0.08,-0.08,-0.20,0.00,0.23,4.88,0.00,1005.87,150.41,89.948
14744,-0.08,-0.09,-0.19,0.00,0.23,4.71,0.00,1005.87,150.41,89.983
14755,-0.07,-0.10,-0.17,0.00,0.21,5.59,0.00,1005.87,150.47,89.990
14769,-0.07,-0.10,-0.14,0.00,0.19,5.38,0.00,1005.87,150.47,89.985
14781,-0.09,-0.07,-0.17,0.00,0.21,6.00,0.00,1005.86,150.56,89.994
14796,-0.10,-0.05,-0.21,0.00,0.24,5.09,0.00,1005.86,150.56,89.983
14806,-0.08,-0.04,-0.19,0.00,0.21,5.26,0.00,1005.86,150.52,89.983
14822,-0.07,-0.04,-0.13,0.00,0.15,4.37,0.00,1005.86,150.52,90.103
14833,-0.07,-0.03,0.00,0.00,0.08,3.69,0.00,1005.89,150.32,90.215
14848,-0.08,-0.02,0.04,0.00,0.10,2.51,0.00,1005.89,150.32,90.347
14858,-0.08,-0.07,-0.02,0.00,0.11,1.75,0.00,1005.90,150.23,90.260
14875,-0.07,-0.11,-0.05,0.00,0.14,0.86,0.00,1005.90,150.23,90.121
14885,-0.07,-0.09,-0.01,0.00,0.11,-0.12,0.00,1005.93,149.95,90.033
14899,-0.09,-0.08,-0.10,0.00,0.16,-0.62,0.00,1005.93,149.95,90.087
14911,-0.10,-0.06,-0.05,0.00,0.13,-1.16,0.00,1005.93,149.93,90.104
14927,-0.09,-0.06,-0.04,0.00,0.12,-1.32,0.00,1005.93,149.93,90.149
14936,-0.07,-0.08,0.09,0.00,0.14,-1.88,0.00,1005.95,149.80,90.179
14953,-0.07,-0.09,0.12,0.00,0.17,-1.77,0.00,1005.95,149.80,90.188
14964,-0.10,-0.10,-0.03,0.00,0.14,-2.00,0.00,1005.96,149.71,90.128
14978,-0.11,-0.06,-0.07,0.00,0.14,-2.03,0.00,1005.96,149.71,89.995
14988,-0.10,-0.04,-0.13,0.00,0.17,-2.24,0.00,1005.95,149.81,90.029
15005,-0.11,-0.02,-0.30,0.00,0.32,-1.85,0.00,1005.95,149.81,90.053
15015,-0.11,-0.04,-0.42,0.00,0.44,-1.91,0.00,1005.95,149.74,90.063
15029,-0.12,-0.04,-0.40,0.00,0.42,-1.63,0.00,1005.95,149.74,90.112
15041,-0.12,-0.04,-0.34,0.00,0.36,-1.65,0.00,1005.97,149.65,90.170
15057,-0.10,-0.04,-0.28,0.00,0.30,-1.53,0.00,1005.97,149.65,90.298
15066,-0.11,-0.04,-0.35,0.00,0.37,-1.70,0.00,1005.96,149.69,90.298
15082,-0.11,-0.07,-0.43,0.00,0.45,-1.49,0.00,1005.96,149.69,90.236
15094,-0.10,-0.09,-0.45,0.00,0.47,-1.58,0.00,1005.97,149.63,90.155
15108,-0.09,-0.10,-0.48,0.00,0.50,-1.36,0.00,1005.97,149.63,90.155
15119,-0.10,-0.08,-0.50,0.00,0.51,-1.55,0.00,1005.98,149.51,90.200
15135,-0.09,-0.09,-0.51,0.00,0.53,-1.48,0.00,1005.98,149.51,90.221
15145,-0.09,-0.09,-0.47,0.00,0.49,-2.05,0.00,1006.02,149.21,90.207
15159,-0.06,-0.14,-0.35,0.00,0.38,-2.31,0.00,1006.02,149.21,90.238
15172,-0.07,-0.15,-0.19,0.00,0.25,-3.14,0.00,1006.04,149.04,90.288
15187,-0.08,-0.09,-0.21,0.00,0.24,-3.29,0.00,1006.04,149.04,90.286
15196,-0.09,-0.09,-0.38,0.00,0.40,-4.21,0.00,1006.04,149.01,90.211
15213,-0.10,-0.06,-0.50,0.00,0.52,-4.05,0.00,1006.04,149.01,90.108
15224,-0.12,-0.02,-0.59,0.00,0.60,-4.27,0.00,1006.04,149.04,90.071
15238,-0.08,-0.06,-0.67,0.00,0.68,-3.79,0.00,1006.04,149.04,90.156
15249,-0.10,-0.03,-0.55,0.00,0.56,-3.97,0.00,1006.05,148.96,90.233
15266,-0.09,-0.04,-0.27,0.00,0.29,-3.33,0.00,1006.05,148.96,90.352
15275,-0.10,-0.03,-0.47,0.00,0.48,-3.30,0.00,1006.04,149.00,90.432
15290,-0.09,-0.05,-0.51,0.00,0.52,-2.88,0.00,1006.04,149.00,90.293
15302,-0.06,-0.11,-0.62,0.00,0.63,-2.67,0.00,1006.03,149.08,90.200
15317,-0.05,-0.13,-0.63,0.00,0.65,-1.97,0.00,1006.03,149.08,89.996
15326,-0.04,-0.07,-0.56,0.00,0.56,-2.12,0.00,1006.07,148.80,89.996
15342,-0.06,-0.00,-0.44,0.00,0.44,-1.94,0.00,1006.07,148.80,89.932
15354,-0.08,0.06,-0.28,0.00,0.30,-2.21,0.00,1006.08,148.71,89.933
15368,-0.04,0.05,-0.07,0.00,0.10,-2.38,0.00,1006.08,148.71,89.930
15379,-0.01,-0.02,0.06,0.00,0.06,-3.18,0.00,1006.10,148.54,89.953
15396,0.03,-0.01,0.05,0.00,0.06,-3.04,0.00,1006.10,148.54,90.006
15406,-0.01,0.03,0.11,0.00,0.12,-3.52,0.00,1006.10,148.48,90.064
15419,-0.01,0.06,0.21,0.00,0.22,-3.44,0.00,1006.10,148.48,90.169
15431,0.02,0.04,0.24,0.00,0.25,-3.67,0.00,1006.10,148.54,90.235
15447,0.05,0.00,0.25,0.00,0.25,-3.05,0.00,1006.10,148.54,90.387
15456,0.04,0.01,0.16,0.00,0.16,-2.77,0.00,1006.08,148.70,90.387
15472,0.00,-0.01,0.13,0.00,0.13,-1.96,0.00,1006.08,148.70,90.553
15484,-0.00,-0.00,0.13,0.00,0.13,-1.10,0.00,1006.05,148.96,90.658
15498,-0.03,-0.00,0.05,0.00,0.06,-0.33,0.00,1006.05,148.96,90.781
15509,-0.00,-0.05,-0.05,0.00,0.07,0.55,0.00,1006.02,149.15,90.786
15525,0.02,-0.07,-0.12,0.00,0.14,1.02,0.00,1006.02,149.15,90.771
15535,-0.04,-0.04,-0.24,0.00,0.25,1.95,0.00,1005.99,149.43,90.768
15549,-0.05,-0.05,-0.38,0.00,0.39,2.31,0.00,1005.99,149.43,90.812
15561,-0.06,-0.08,-0.41,0.00,0.42,3.02,0.00,1005.99,149.46,90.829
15577,-0.05,-0.11,-0.47,0.00,0.49,2.99,0.00,1005.99,149.46,90.844
15586,-0.08,-0.09,-0.56,0.00,0.58,3.24,0.00,1006.01,149.29,90.844
15602,-0.08,-0.10,-0.58,0.00,0.60,2.62,0.00,1006.01,149.29,90.840
15614,-0.09,-0.10,-0.53,0.00,0.55,2.23,0.00,1006.02,149.22,90.846
15629,-0.11,-0.10,-0.52,0.00,0.55,1.56,0.00,1006.02,149.22,90.838
15639,-0.08,-0.13,-0.49,0.00,0.51,0.83,0.00,1006.05,148.95,90.829
15656,-0.07,-0.12,-0.49,0.00,0.51,0.25,0.00,1006.05,148.95,90.828
15666,-0.05,-0.15,-0.40,0.00,0.43,-0.33,0.00,1006.06,148.85,90.811
15680,-0.02,-0.17,-0.25,0.00,0.31,-0.74,0.00,1006.06,148.85,90.826
15692,-0.03,-0.15,-0.21,0.00,0.25,-1.30,0.00,1006.07,148.78,90.858
15707,-0.05,-0.11,-0.17,0.00,0.21,-1.24,0.00,1006.07,148.78,90.827
15716,-0.04,-0.14,-0.12,0.00,0.19,-1.35,0.00,1006.06,148.86,90.827
15732,-0.06,-0.10,-0.08,0.00,0.14,-1.13,0.00,1006.06,148.86,90.809
15744,-0.06,-0.08,-0.03,0.00,0.10,-0.93,0.00,1006.04,148.99,90.823
15759,-0.05,-0.10,0.02,0.00,0.11,-0.58,0.00,1006.04,148.99,90.849
15771,-0.05,-0.08,0.08,0.00,0.13,-0.05,0.00,1006.01,149.30,90.845
15787,-0.04,-0.07,0.11,0.00,0.13,0.37,0.00,1006.01,149.30,90.841
15796,-0.05,-0.08,0.10,0.00,0.14,1.16,0.00,1005.96,149.65,90.835
15812,-0.06,-0.05,0.02,0.00,0.08,1.69,0.00,1005.96,149.65,90.798
15824,-0.08,-0.02,-0.07,0.00,0.11,3.08,0.00,1005.90,150.21,90.757
15839,-0.05,-0.07,-0.05,0.00,0.10,3.84,0.00,1005.90,150.21,90.755
15849,-0.07,-0.06,-0.08,0.00,0.12,5.81,0.00,1005.88,150.39,90.794
15866,-0.10,-0.02,-0.15,0.00,0.18,6.39,0.00,1005.88,150.39,90.788
15876,-0.08,-0.05,-0.18,0.00,0.20,8.41,0.00,1005.86,150.49,90.788
15890,-0.09,-0.05,-0.23,0.00,0.25,8.80,0.00,1005.86,150.49,90.744
15902,-0.08,-0.06,-0.26,0.00,0.28,9.96,0.00,1005.85,150.60,90.723
15918,-0.06,-0.09,-0.29,0.00,0.32,8.92,0.00,1005.85,150.60,90.722
15927,-0.09,-0.07,-0.36,0.00,0.38,9.46,0.00,1005.86,150.51,90.722
15943,-0.07,-0.05,-0.35,0.00,0.36,7.64,0.00,1005.86,150.51,90.708
15955,-0.05,-0.05,-0.32,0.00,0.33,6.03,0.00,1005.91,150.15,90.720
15969,-0.05,-0.08,-0.26,0.00,0.27,3.77,0.00,1005.91,150.15,90.796
15980,-0.06,-0.07,-0.25,0.00,0.27,2.34,0.00,1005.91,150.15,90.799
15996,-0.10,-0.03,-0.26,0.00,0.28,0.88,0.00,1005.91,150.15,90.758
16006,-0.08,-0.04,-0.23,0.00,0.25,-0.85,0.00,1005.97,149.64,90.716
16020,-0.04,-0.05,-0.20,0.00,0.21,-1.45,0.00,1005.97,149.64,90.765
16031,-0.03,-0.07,-0.20,0.00,0.21,-2.73,0.00,1006.00,149.35,90.836
16047,-0.01,-0.09,-0.16,0.00,0.19,-3.44,0.00,1006.00,149.35,90.943
16057,-0.07,-0.10,-0.19,0.00,0.22,-5.04,0.00,1006.01,149.26,90.943
16071,-0.07,-0.05,-0.13,0.00,0.16,-5.05,0.00,1006.01,149.26,90.933
16083,-0.08,-0.05,0.00,0.00,0.10,-5.93,0.00,1006.03,149.07,90.947
16098,-0.08,-0.12,-0.08,0.00,0.17,-5.52,0.00,1006.03,149.07,90.865
16108,-0.08,-0.11,-0.15,0.00,0.21,-6.22,0.00,1006.03,149.10,90.779
16122,-0.08,-0.09,-0.16,0.00,0.20,-5.50,0.00,1006.03,149.10,90.700
16134,-0.10,-0.06,-0.17,0.00,0.21,-5.25,0.00,1006.02,149.16,90.672
16149,-0.12,-0.06,-0.12,0.00,0.18,-4.19,0.00,1006.02,149.16,90.589
16159,-0.13,-0.07,-0.17,0.00,0.22,-3.29,0.00,1005.99,149.42,90.519
16175,-0.11,-0.09,-0.25,0.00,0.29,-1.98,0.00,1005.99,149.42,90.433
16186,-0.10,-0.10,-0.25,0.00,0.28,-0.66,0.00,1005.95,149.76,90.348
16200,-0.11,-0.10,-0.27,0.00,0.31,0.44,0.00,1005.95,149.76,90.258
16212,-0.11,-0.08,-0.31,0.00,0.33,2.28,0.00,1005.89,150.29,90.198
16228,-0.11,-0.07,-0.35,0.00,0.37,3.14,0.00,1005.89,150.29,90.069
16237,-0.09,-0.07,-0.36,0.00,0.37,5.23,0.00,1005.85,150.60,90.069
16253,-0.10,-0.09,-0.45,0.00,0.47,5.87,0.00,1005.85,150.60,89.969
16265,-0.12,-0.09,-0.42,0.00,0.45,8.28,0.00,1005.80,151.03,89.900
16279,-0.12,-0.07,-0.41,0.00,0.43,8.98,0.00,1005.80,151.03,89.759
16290,-0.11,-0.08,-0.35,0.00,0.38,12.01,0.00,1005.76,151.36,89.703
16306,-0.11,-0.09,-0.35,0.00,0.38,11.69,0.00,1005.76,151.36,89.658
16316,-0.10,-0.07,-0.40,0.00,0.42,14.69,0.00,1005.72,151.73,89.608
16332,-0.10,-0.06,-0.44,0.00,0.45,14.35,0.00,1005.72,151.73,89.537
16344,-0.10,-0.07,-0.39,0.00,0.41,15.30,0.00,1005.71,151.82,89.531
16359,-0.10,-0.07,-0.31,0.00,0.33,13.12,0.00,1005.71,151.82,89.567
16369,-0.09,-0.06,-0.24,0.00,0.26,13.19,0.00,1005.70,151.84,89.576
16385,-0.08,-0.06,-0.16,0.00,0.19,10.30,0.00,1005.70,151.84,89.578
16396,-0.07,-0.06,-0.08,0.00,0.12,9.44,0.00,1005.68,151.99,89.596
16410,-0.07,-0.06,-0.05,0.00,0.11,7.33,0.00,1005.68,151.99,89.631
16421,-0.06,-0.05,-0.04,0.00,0.09,5.81,0.00,1005.73,151.64,89.661
16437,-0.08,-0.03,-0.05,0.00,0.10,3.63,0.00,1005.73,151.64,89.677
16447,-0.06,-0.05,-0.00,0.00,0.08,2.17,0.00,1005.75,151.40,89.692
16462,-0.05,-0.06,0.07,0.00,0.11,0.36,0.00,1005.75,151.40,89.720
16474,-0.04,-0.06,0.11,0.00,0.13,-1.83,0.00,1005.81,150.97,89.738
16489,-0.06,-0.05,0.07,0.00,0.10,-2.55,0.00,1005.81,150.97,89.707
16498,-0.06,-0.05,0.01,0.00,0.08,-4.68,0.00,1005.86,150.51,89.673
16516,-0.05,-0.06,-0.05,0.00,0.09,-5.29,0.00,1005.86,150.51,89.660
16526,-0.07,-0.04,-0.13,0.00,0.16,-7.20,0.00,1005.88,150.32,89.646
16540,-0.07,-0.03,-0.17,0.00,0.18,-7.64,0.00,1005.88,150.32,89.573
16550,-0.06,-0.03,-0.18,0.00,0.19,-9.48,0.00,1005.90,150.22,89.540
16567,-0.06,-0.04,-0.18,0.00,0.19,-8.45,0.00,1005.90,150.22,89.507
16577,-0.07,-0.04,-0.21,0.00,0.23,-9.34,0.00,1005.90,150.18,89.484
16591,-0.08,-0.03,-0.25,0.00,0.26,-7.89,0.00,1005.90,150.18,89.445
16603,-0.11,-0.02,-0.30,0.00,0.32,-6.96,0.00,1005.88,150.37,89.418
16619,-0.10,-0.04,-0.33,0.00,0.35,-4.92,0.00,1005.88,150.37,89.416
16628,-0.09,-0.02,-0.37,0.00,0.38,-4.16,0.00,1005.88,150.39,89.416
16644,-0.11,-0.01,-0.42,0.00,0.43,-2.63,0.00,1005.88,150.39,89.460
16655,-0.12,-0.02,-0.44,0.00,0.45,-1.59,0.00,1005.87,150.48,89.469
16670,-0.12,-0.03,-0.45,0.00,0.47,-1.01,0.00,1005.87,150.48,89.504
16680,-0.10,-0.04,-0.39,0.00,0.41,-1.00,0.00,1005.89,150.27,89.537
16697,-0.09,-0.04,-0.31,0.00,0.33,-0.87,0.00,1005.89,150.27,89.576
16707,-0.09,-0.04,-0.29,0.00,0.30,-0.73,0.00,1005.87,150.45,89.590
16720,-0.07,-0.06,-0.28,0.00,0.30,-0.66,0.00,1005.87,150.45,89.576
16732,-0.04,-0.09,-0.25,0.00,0.27,-0.29,0.00,1005.83,150.78,89.586
16748,-0.04,-0.09,-0.27,0.00,0.28,0.37,0.00,1005.83,150.78,89.624
16757,-0.06,-0.08,-0.28,0.00,0.30,1.30,0.00,1005.81,150.97,89.624
16773,-0.06,-0.09,-0.27,0.00,0.29,1.68,0.00,1005.81,150.97,89.628
16785,-0.05,-0.10,-0.22,0.00,0.24,2.46,0.00,1005.79,151.12,89.650
16800,-0.07,-0.08,-0.18,0.00,0.21,2.57,0.00,1005.79,151.12,89.674
